t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1562755059.680588,+1.5992,+002.09,+1.6868,0,000,+000.95
1562755103.7282217,+1.5992,+002.09,+1.6868,0,000,+000.95
1562755147.774781,+1.5992,+002.09,+1.6867,0,000,+000.95
1562755191.822377,+1.5990,+002.10,+1.6865,0,000,+000.95
1562755235.870028,+1.5991,+002.09,+1.6867,0,000,+000.95
1562755279.9174156,+1.5991,+002.09,+1.6866,0,000,+000.95
1562755323.9632056,+1.5992,+002.09,+1.6866,0,000,+000.95
1562755368.0109973,+1.5991,+002.09,+1.6867,0,000,+000.95
1562755412.0587018,+1.5991,+002.09,+1.6867,0,000,+000.95
1562755456.1063867,+1.5991,+002.09,+1.6867,0,000,+000.95
1562755500.153984,+1.5990,+002.10,+1.6865,0,000,+000.95
1562755544.2016418,+1.5991,+002.09,+1.6866,0,000,+000.95
1562755588.2493238,+1.5992,+002.09,+1.6868,0,000,+000.95
1562755632.297003,+1.5992,+002.09,+1.6868,0,000,+000.95
1562755676.344702,+1.5991,+002.10,+1.6866,0,000,+000.95
1562755720.3923674,+1.5990,+002.10,+1.6866,0,000,+000.95
1562755764.439753,+1.5991,+002.09,+1.6866,0,000,+000.95
1562755808.487421,+1.5991,+002.09,+1.6867,0,000,+000.95
1562755852.5351133,+1.5992,+002.09,+1.6868,0,000,+000.95
1562755896.5828235,+1.5992,+002.09,+1.6869,0,000,+000.95
1562755940.6304464,+1.5993,+002.09,+1.6867,0,000,+000.95
1562755984.6782389,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756028.7260158,+1.5993,+002.09,+1.6868,0,000,+000.95
1562756072.77367,+1.5992,+002.09,+1.6868,0,000,+000.95
1562756116.8214514,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756160.8691206,+1.5991,+002.09,+1.6866,0,000,+000.95
1562756204.91683,+1.5990,+002.09,+1.6866,0,000,+000.95
1562756248.9598727,+1.5991,+002.10,+1.6866,0,000,+000.95
1562756293.0077004,+1.5991,+002.09,+1.6866,0,000,+000.95
1562756337.0555065,+1.5991,+002.09,+1.6867,0,000,+000.95
1562756381.1032834,+1.5991,+002.09,+1.6867,0,000,+000.95
1562756425.1508634,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756469.1986353,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756513.246367,+1.5993,+002.09,+1.6867,0,000,+000.95
1562756557.294301,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756601.3420079,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756645.3899086,+1.5991,+002.09,+1.6867,0,000,+000.95
1562756689.4377651,+1.5991,+002.09,+1.6867,0,000,+000.95
1562756733.485433,+1.5991,+002.09,+1.6866,0,000,+000.95
1562756777.5331416,+1.5991,+002.09,+1.6867,0,000,+000.95
1562756821.5809858,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756865.628754,+1.5992,+002.09,+1.6867,0,000,+000.95
1562756909.6766481,+1.5992,+002.09,+1.6866,0,000,+000.95
1562756953.7227283,+1.5991,+002.10,+1.6865,0,000,+000.95
1562756997.7707195,+1.5991,+002.10,+1.6866,0,000,+000.95
1562757041.8185444,+1.5990,+002.10,+1.6865,0,000,+000.95
1562757085.8661788,+1.5990,+002.10,+1.6865,0,000,+000.95
1562757129.913564,+1.5991,+002.10,+1.6866,0,000,+000.95
1562757173.9611828,+1.5992,+002.09,+1.6869,0,000,+000.95
1562757218.0087285,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757262.0563912,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757306.1040893,+1.5992,+002.09,+1.6869,0,000,+000.95
1562757350.1517692,+1.5993,+002.08,+1.6869,0,000,+000.95
1562757394.1994379,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757438.2469504,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757482.2944045,+1.5992,+002.09,+1.6866,0,000,+000.95
1562757526.3419752,+1.5991,+002.09,+1.6867,0,000,+000.95
1562757570.3895152,+1.5991,+002.09,+1.6866,0,000,+000.95
1562757614.4367647,+1.5991,+002.09,+1.6866,0,000,+000.95
1562757658.484651,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757702.5322435,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757746.580037,+1.5992,+002.09,+1.6867,0,000,+000.95
1562757790.627595,+1.5991,+002.09,+1.6867,0,000,+000.95
1562757834.6753013,+1.5990,+002.10,+1.6866,0,000,+000.95
1562757878.722999,+1.5991,+002.09,+1.6866,0,000,+000.95
1562757922.7703946,+1.5991,+002.09,+1.6866,0,000,+000.95
1562757966.8181386,+1.5991,+002.10,+1.6866,0,000,+000.95
1562758010.8658507,+1.5991,+002.09,+1.6867,0,000,+000.95
1562758054.9120913,+1.5992,+002.09,+1.6867,0,000,+000.95
1562758098.9558063,+1.5992,+002.09,+1.6867,0,000,+000.95
1562758143.0034556,+1.5992,+002.09,+1.6868,0,000,+000.95
1562758187.0511076,+1.5992,+002.09,+1.6867,0,000,+000.95
1562758231.098607,+1.5992,+002.09,+1.6866,0,000,+000.95
1562758275.1463628,+1.5991,+002.09,+1.6866,0,000,+000.95
1562758319.1941524,+1.5991,+002.09,+1.6867,0,000,+000.95
1562758363.2418296,+1.5991,+002.09,+1.6867,0,000,+000.95
1562758407.2895813,+1.5992,+002.09,+1.6867,0,000,+000.95
1562758451.33717,+1.5992,+002.09,+1.6867,0,000,+000.95
1562758495.3848524,+1.5991,+002.09,+1.6866,0,000,+000.95
1562758539.4324634,+1.5991,+002.10,+1.6866,0,000,+000.95
1562758583.4800653,+1.5990,+002.10,+1.6864,0,000,+000.95
1562758627.5277946,+1.5990,+002.10,+1.6865,0,000,+000.95
1562758671.5753396,+1.5991,+002.09,+1.6866,0,000,+000.95
1562758715.6225185,+1.5991,+002.09,+1.6867,0,000,+000.95
1562758759.6682892,+1.5991,+002.09,+1.6867,0,000,+000.95
1562758803.716018,+1.5991,+002.09,+1.6866,0,000,+000.95
1562758847.7635548,+1.5991,+002.09,+1.6866,0,000,+000.95
1562758891.8111126,+1.5991,+002.09,+1.6866,0,000,+000.95
1562758935.8583972,+1.5991,+002.09,+1.6867,0,000,+000.95
1562758979.9058025,+1.5991,+002.10,+1.6866,0,000,+000.95
1562759023.9504218,+1.5991,+002.09,+1.6867,0,000,+000.95
1562759067.99819,+1.5992,+002.09,+1.6867,0,000,+000.95
1562759112.0458767,+1.5992,+002.09,+1.6866,0,000,+000.95
1562759156.0934775,+1.5992,+002.09,+1.6868,0,000,+000.95
1562759200.1410744,+1.5992,+002.09,+1.6868,0,000,+000.95
1562759244.188623,+1.5991,+002.09,+1.6867,0,000,+000.95
1562759288.2360473,+1.5991,+002.09,+1.6867,0,000,+000.95
1562759332.2836657,+1.5991,+002.09,+1.6867,0,000,+000.95
1562759376.331079,+1.5991,+002.09,+1.6866,0,000,+000.95
1562759420.3787804,+1.5992,+002.09,+1.6867,0,000,+000.95
1562759464.4263065,+1.5991,+002.10,+1.6866,0,000,+000.95
1562759508.4738765,+1.5991,+002.09,+1.6866,0,000,+000.95
1562759552.5214016,+1.5991,+002.09,+1.6866,0,000,+000.95
1562759596.5688934,+1.5991,+002.09,+1.6865,0,000,+000.95
1562759640.6164787,+1.5991,+002.10,+1.6866,0,000,+000.95
1562759684.6640372,+1.5990,+002.10,+1.6865,0,000,+000.95
1562759728.7097285,+1.5991,+002.09,+1.6867,0,000,+000.95
1562759772.757331,+1.5992,+002.09,+1.6868,0,000,+000.95
1562759816.8051174,+1.5993,+002.09,+1.6868,0,000,+000.95
1562759860.8528898,+1.5992,+002.09,+1.6868,0,000,+000.95
1562759904.8967063,+1.5992,+002.09,+1.6867,0,000,+000.95
1562759948.9444458,+1.5991,+002.09,+1.6866,0,000,+000.95
1562759992.9922004,+1.5991,+002.09,+1.6868,0,000,+000.95
1562760037.0399392,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760081.087706,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760125.1354756,+1.5993,+002.09,+1.6868,0,000,+000.95
1562760169.1832528,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760213.2310185,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760257.2788064,+1.5992,+002.09,+1.6867,0,000,+000.95
1562760301.32652,+1.5991,+002.09,+1.6866,0,000,+000.95
1562760345.3739674,+1.5991,+002.09,+1.6866,0,000,+000.95
1562760389.4214973,+1.5991,+002.09,+1.6867,0,000,+000.95
1562760433.4689026,+1.5992,+002.09,+1.6867,0,000,+000.95
1562760477.5164304,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760521.5640771,+1.5993,+002.08,+1.6868,0,000,+000.95
1562760565.6116307,+1.5993,+002.09,+1.6867,0,000,+000.95
1562760609.658909,+1.5992,+002.09,+1.6869,0,000,+000.95
1562760653.7065344,+1.5993,+002.08,+1.6869,0,000,+000.95
1562760697.7539935,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760741.8014293,+1.5993,+002.09,+1.6869,0,000,+000.95
1562760785.8489144,+1.5993,+002.08,+1.6868,0,000,+000.95
1562760829.8963,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760873.943818,+1.5993,+002.09,+1.6867,0,000,+000.95
1562760917.9914942,+1.5992,+002.09,+1.6868,0,000,+000.95
1562760962.0392315,+1.5992,+002.09,+1.6867,0,000,+000.95
1562761006.086697,+1.5992,+002.09,+1.6866,0,000,+000.95
1562761050.134272,+1.5991,+002.10,+1.6865,0,000,+000.95
1562761094.1820006,+1.5991,+002.09,+1.6867,0,000,+000.95
1562761138.2297864,+1.5991,+002.09,+1.6868,0,000,+000.95
1562761182.2775686,+1.5992,+002.09,+1.6867,0,000,+000.95
1562761226.3252852,+1.5991,+002.09,+1.6867,0,000,+000.95
1562761270.3728557,+1.5992,+002.09,+1.6867,0,000,+000.95
1562761314.420605,+1.5992,+002.09,+1.6868,0,000,+000.95
1562761358.4679444,+1.5992,+002.09,+1.6868,0,000,+000.95
1562761402.5157268,+1.5993,+002.09,+1.6869,0,000,+000.95
1562761446.5634804,+1.5993,+002.09,+1.6868,0,000,+000.95
1562761490.6112282,+1.5993,+002.09,+1.6867,0,000,+000.95
1562761534.6588721,+1.5992,+002.09,+1.6868,0,000,+000.95
1562761578.7065942,+1.5992,+002.09,+1.6868,0,000,+000.95
1562761622.7542992,+1.5991,+002.09,+1.6866,0,000,+000.95
1562761666.8018806,+1.5991,+002.09,+1.6867,0,000,+000.95
1562761710.8495147,+1.5991,+002.09,+1.6868,0,000,+000.95
1562761754.897175,+1.5992,+002.09,+1.6867,0,000,+000.95
1562761798.9432328,+1.5991,+002.09,+1.6866,0,000,+000.95
1562761842.9910073,+1.5992,+002.09,+1.6867,0,000,+000.95
1562761887.038796,+1.5992,+002.09,+1.6868,0,000,+000.95
1562761931.0864072,+1.5992,+002.09,+1.6868,0,000,+000.95
1562761975.1341834,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762019.1818616,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762063.2296095,+1.5991,+002.09,+1.6867,0,000,+000.95
1562762107.2772696,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762151.324952,+1.5991,+002.09,+1.6867,0,000,+000.95
1562762195.3726308,+1.5991,+002.09,+1.6866,0,000,+000.95
1562762239.4202967,+1.5991,+002.09,+1.6866,0,000,+000.95
1562762283.4680207,+1.5991,+002.09,+1.6866,0,000,+000.95
1562762327.5156894,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762371.563282,+1.5992,+002.09,+1.6868,0,000,+000.95
1562762415.6109262,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762459.658595,+1.5993,+002.08,+1.6869,0,000,+000.95
1562762503.7061956,+1.5993,+002.09,+1.6868,0,000,+000.95
1562762547.7537966,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762591.8014386,+1.5991,+002.09,+1.6867,0,000,+000.95
1562762635.8490357,+1.5991,+002.09,+1.6867,0,000,+000.95
1562762679.8965862,+1.5992,+002.09,+1.6868,0,000,+000.95
1562762723.9424558,+1.5993,+002.09,+1.6868,0,000,+000.95
1562762767.9903336,+1.5993,+002.09,+1.6867,0,000,+000.95
1562762812.0380583,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762856.0843368,+1.5992,+002.09,+1.6867,0,000,+000.95
1562762900.1320744,+1.5991,+002.09,+1.6867,0,000,+000.95
1562762944.179829,+1.5991,+002.09,+1.6866,0,000,+000.95
1562762988.2276103,+1.5992,+002.09,+1.6867,0,000,+000.95
1562763032.275298,+1.5992,+002.09,+1.6868,0,000,+000.95
1562763076.3229418,+1.5992,+002.09,+1.6868,0,000,+000.95
1562763120.3705122,+1.5992,+002.09,+1.6868,0,000,+000.95
1562763164.4177494,+1.5991,+002.09,+1.6866,0,000,+000.95
1562763208.4654906,+1.5991,+002.09,+1.6867,0,000,+000.95
1562763252.5132973,+1.5993,+002.08,+1.6869,0,000,+000.95
1562763296.5610545,+1.5993,+002.09,+1.6869,0,000,+000.95
1562763340.6087842,+1.5993,+002.09,+1.6868,0,000,+000.95
1562763384.6564426,+1.5992,+002.09,+1.6866,0,000,+000.95
1562763428.7041674,+1.5991,+002.09,+1.6866,0,000,+000.95
1562763472.7519088,+1.5991,+002.09,+1.6866,0,000,+000.95
1562763516.7996473,+1.5992,+002.09,+1.6868,0,000,+000.95
1562763560.8473353,+1.5993,+002.08,+1.6870,0,000,+000.95
1562763604.895035,+1.5993,+002.09,+1.6868,0,000,+000.95
1562763648.9427543,+1.5992,+002.09,+1.6867,0,000,+000.95
1562763692.9904988,+1.5993,+002.09,+1.6868,0,000,+000.95
1562763737.0382597,+1.5992,+002.09,+1.6868,0,000,+000.95
1562763781.085855,+1.5992,+002.09,+1.6868,0,000,+000.95
1562763825.1334982,+1.5992,+002.09,+1.6867,0,000,+000.95
1562763869.1811492,+1.5993,+002.09,+1.6869,0,000,+000.95
1562763913.2287683,+1.5993,+002.08,+1.6869,0,000,+000.95
1562763957.2764454,+1.5993,+002.09,+1.6868,0,000,+000.95
1562764001.3241258,+1.5992,+002.09,+1.6868,0,000,+000.95
1562764045.3717718,+1.5992,+002.09,+1.6868,0,000,+000.95
1562764089.4194045,+1.5993,+002.09,+1.6868,0,000,+000.95
1562764133.4670296,+1.5991,+002.09,+1.6866,0,000,+000.95
1562764177.5146053,+1.5991,+002.09,+1.6866,0,000,+000.95
1562764221.562238,+1.5992,+002.09,+1.6868,0,000,+000.95
1562764265.6098444,+1.5993,+002.09,+1.6868,0,000,+000.95
1562764309.6575363,+1.5994,+002.08,+1.6870,0,000,+000.95
1562764353.7051077,+1.5994,+002.08,+1.6869,0,000,+000.95
1562764397.7526898,+1.5994,+002.08,+1.6869,0,000,+000.95
1562764441.7977018,+1.5994,+002.08,+1.6869,0,000,+000.95
1562764485.8450644,+1.5994,+002.08,+1.6869,0,000,+000.95
1562764529.8924394,+1.5993,+002.08,+1.6869,0,000,+000.95
1562764573.9398904,+1.5992,+002.09,+1.6868,0,000,+000.95
1562764617.9877238,+1.5993,+002.09,+1.6869,0,000,+000.95
1562764662.0351117,+1.5994,+002.08,+1.6869,0,000,+000.95
1562764706.0826309,+1.5993,+002.08,+1.6869,0,000,+000.95
1562764750.129972,+1.5994,+002.08,+1.6870,0,000,+000.95
1562764794.1775515,+1.5993,+002.09,+1.6868,0,000,+000.95
1562764838.2249975,+1.5992,+002.09,+1.6866,0,000,+000.95
1562764882.2726698,+1.5992,+002.09,+1.6866,0,000,+000.95
1562764926.3202813,+1.5991,+002.09,+1.6866,0,000,+000.95
1562764970.3679965,+1.5991,+002.09,+1.6867,0,000,+000.95
1562765014.415676,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765058.4627216,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765102.5104587,+1.5992,+002.09,+1.6867,0,000,+000.95
1562765146.5580635,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765190.6056602,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765234.6534367,+1.5991,+002.09,+1.6867,0,000,+000.95
1562765278.701132,+1.5992,+002.09,+1.6867,0,000,+000.95
1562765322.7488587,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765366.796614,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765410.8441777,+1.5992,+002.09,+1.6868,0,000,+000.95
1562765454.8918512,+1.5993,+002.09,+1.6867,0,000,+000.95
1562765498.9345648,+1.5992,+002.09,+1.6867,0,000,+324.9
1562765542.9823372,+1.5992,+002.09,+1.6868,0,000,+324.9
1562765587.0301833,+1.5992,+002.09,+1.6868,0,000,+324.9
1562765631.0779173,+1.5993,+002.08,+1.6869,0,000,+324.9
1562765675.125674,+1.5993,+002.09,+1.6868,0,000,+324.9
1562765719.1732821,+1.5993,+002.08,+1.6869,0,000,+324.9
1562765763.2210422,+1.5993,+002.09,+1.6868,0,000,+324.9
1562765807.2687352,+1.5992,+002.09,+1.6868,0,000,+324.9
1562765851.3164558,+1.5992,+002.09,+1.6867,0,000,+324.9
1562765895.3642092,+1.5992,+002.09,+1.6867,0,000,+324.9
1562765939.4120235,+1.5992,+002.09,+1.6868,0,000,+324.9
1562765983.459784,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766027.5076122,+1.5993,+002.09,+1.6869,0,000,+324.9
1562766071.5514293,+1.5993,+002.09,+1.6868,0,000,+324.9
1562766115.5992901,+1.5992,+002.09,+1.6867,0,000,+324.9
1562766159.6470308,+1.5992,+002.09,+1.6867,0,000,+324.9
1562766203.6947906,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766247.7424788,+1.5993,+002.09,+1.6869,0,000,+324.9
1562766291.7902257,+1.5994,+002.08,+1.6870,0,000,+324.9
1562766335.8377943,+1.5993,+002.08,+1.6868,0,000,+324.9
1562766379.8855376,+1.5992,+002.09,+1.6867,0,000,+324.9
1562766423.933268,+1.5992,+002.08,+1.6868,0,000,+324.9
1562766467.9805665,+1.5992,+002.09,+1.6867,0,000,+324.9
1562766512.0282636,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766556.0757904,+1.5992,+002.09,+1.6867,0,000,+324.9
1562766600.1233354,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766644.1708777,+1.5993,+002.08,+1.6869,0,000,+324.9
1562766688.2186053,+1.5993,+002.08,+1.6869,0,000,+324.9
1562766732.2661865,+1.5994,+002.08,+1.6870,0,000,+324.9
1562766776.3139162,+1.5994,+002.08,+1.6869,0,000,+324.9
1562766820.3616304,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766864.4092948,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766908.4569213,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766952.504845,+1.5992,+002.09,+1.6868,0,000,+324.9
1562766996.552572,+1.5991,+002.09,+1.6867,0,000,+324.9
1562767040.6004097,+1.5992,+002.09,+1.6868,0,000,+324.9
1562767084.6482055,+1.5993,+002.08,+1.6870,0,000,+324.9
1562767128.6960204,+1.5994,+002.08,+1.6869,0,000,+324.9
1562767172.7437627,+1.5992,+002.09,+1.6868,0,000,+324.9
1562767216.791457,+1.5991,+002.09,+1.6867,0,000,+324.9
1562767260.8390934,+1.5991,+002.09,+1.6867,0,000,+324.9
1562767304.8867555,+1.5993,+002.09,+1.6868,0,000,+324.9
1562767348.9281485,+1.5993,+002.08,+1.6868,0,000,+324.9
1562767392.9760962,+1.5993,+002.09,+1.6868,0,000,+324.9
1562767437.0240905,+1.5992,+002.09,+1.6867,0,000,+324.9
1562767481.0719209,+1.5991,+002.09,+1.6866,0,000,+324.9
1562767525.1195114,+1.5991,+002.10,+1.6866,0,000,+324.9
1562767569.1673818,+1.5991,+002.09,+1.6866,0,000,+324.9
1562767613.2152653,+1.5992,+002.09,+1.6868,0,000,+324.9
1562767657.2631104,+1.5992,+002.09,+1.6868,0,000,+324.9
1562767701.3107083,+1.5992,+002.09,+1.6867,0,000,+324.9
1562767745.3585632,+1.5992,+002.09,+1.6868,0,000,+324.9
1562767789.4065363,+1.5992,+002.09,+1.6867,0,000,+324.9
1562767833.452553,+1.5992,+002.09,+1.6868,0,000,+324.9
1562767877.498205,+1.5992,+002.09,+1.6869,0,000,+324.9
1562767921.5461726,+1.5993,+002.08,+1.6870,0,000,+324.9
1562767965.594261,+1.5992,+002.09,+1.6868,0,000,+324.9
1562768009.6423063,+1.5992,+002.09,+1.6867,0,000,+324.9
1562768053.6901903,+1.5992,+002.09,+1.6867,0,000,+324.9
1562768097.738245,+1.5992,+002.09,+1.6868,0,000,+324.9
1562768141.785934,+1.5993,+002.08,+1.6869,0,000,+324.9
1562768185.833675,+1.5994,+002.08,+1.6870,0,000,+324.9
1562768229.881204,+1.5994,+002.08,+1.6869,0,000,+324.9
1562768273.9290235,+1.5994,+002.08,+1.6869,0,000,+324.9
1562768317.9766934,+1.5993,+002.08,+1.6869,0,000,+324.9
1562768362.024587,+1.5993,+002.08,+1.6869,0,000,+324.9
1562768406.0726833,+1.5994,+002.08,+1.6869,0,000,+324.9
1562768450.1206367,+1.5992,+002.09,+1.6867,0,000,+324.9
1562768494.1685767,+1.5992,+002.09,+1.6868,0,000,+324.9
1562768538.2166743,+1.5994,+002.08,+1.6869,0,000,+324.9
1562768582.2648685,+1.5994,+002.08,+1.6869,0,000,+324.9
1562768626.3127134,+1.5993,+002.09,+1.6868,0,000,+324.9
1562768670.3605735,+1.5993,+002.09,+1.6869,0,000,+324.9
1562768714.4080064,+1.5992,+002.09,+1.6868,0,000,+324.9
1562768758.4558897,+1.5993,+002.09,+1.6868,0,000,+324.9
1562768802.5035543,+1.5993,+002.09,+1.6868,0,000,+324.9
1562768846.5514026,+1.5992,+002.09,+1.6869,0,000,+324.9
1562768890.5988777,+1.5993,+002.08,+1.6869,0,000,+324.9
1562768934.6463742,+1.5993,+002.09,+1.6868,0,000,+324.9
1562768978.6939948,+1.5992,+002.09,+1.6866,0,000,+324.9
1562769022.7416422,+1.5992,+002.09,+1.6868,0,000,+324.9
1562769066.7894363,+1.5993,+002.09,+1.6869,0,000,+324.9
1562769110.837318,+1.5992,+002.09,+1.6868,0,000,+324.9
1562769154.8849578,+1.5992,+002.09,+1.6868,0,000,+324.9
1562769198.9303572,+1.5993,+002.09,+1.6868,0,000,+324.9
1562769242.9783473,+1.5993,+002.09,+1.6868,0,000,+324.9
1562769287.0264244,+1.5992,+002.09,+1.6867,0,000,+324.9
1562769331.0743635,+1.5991,+002.10,+1.6866,0,000,+324.9
1562769375.1223252,+1.5991,+002.10,+1.6866,0,000,+324.9
1562769419.1701374,+1.5990,+002.10,+1.6866,0,000,+324.9
1562769463.2179933,+1.5991,+002.10,+1.6866,0,000,+324.9
1562769507.2660756,+1.5991,+002.09,+1.6866,0,000,+324.9
1562769551.314089,+1.5992,+002.09,+1.6867,0,000,+324.9
1562769595.3620362,+1.5991,+002.09,+1.6867,0,000,+324.9
1562769639.4098792,+1.5992,+002.09,+1.6867,0,000,+324.9
1562769683.4558845,+1.5992,+002.09,+1.6867,0,000,+324.9
1562769727.5038836,+1.5991,+002.10,+1.6865,0,000,+324.9
1562769771.5515864,+1.5991,+002.10,+1.6867,0,000,+324.9
1562769815.5993679,+1.5991,+002.09,+1.6867,0,000,+324.9
1562769859.6468992,+1.5991,+002.10,+1.6866,0,000,+324.9
1562769903.694574,+1.5990,+002.09,+1.6866,0,000,+324.9
1562769947.7421029,+1.5991,+002.09,+1.6865,0,000,+324.9
1562769991.7896502,+1.5991,+002.09,+1.6866,0,000,+324.9
1562770035.836459,+1.5992,+002.09,+1.6867,0,000,+324.9
1562770079.8840683,+1.5992,+002.09,+1.6867,0,000,+324.9
1562770123.9304445,+1.5991,+002.10,+1.6865,0,000,+324.9
1562770167.977965,+1.5991,+002.09,+1.6866,0,000,+324.9
1562770212.025689,+1.5992,+002.09,+1.6867,0,000,+324.9
1562770256.0736346,+1.5991,+002.10,+1.6866,0,000,+324.9
1562770300.121349,+1.5991,+002.09,+1.6866,0,000,+324.9
1562770344.168974,+1.5991,+002.09,+1.6867,0,000,+324.9
1562770388.2167788,+1.5991,+002.10,+1.6866,0,000,+324.9
1562770432.2645981,+1.5990,+002.10,+1.6866,0,000,+324.9
1562770476.3124573,+1.5990,+002.10,+1.6865,0,000,+324.9
1562770520.3603365,+1.5990,+002.10,+1.6865,0,000,+324.9
1562770564.4080505,+1.5991,+002.10,+1.6866,0,000,+324.9
1562770608.4560535,+1.5992,+002.09,+1.6866,0,000,+324.9
1562770652.5032403,+1.5992,+002.09,+1.6867,0,000,+324.9
1562770696.5509002,+1.5992,+002.09,+1.6868,0,000,+324.9
1562770740.5986385,+1.5992,+002.09,+1.6868,0,000,+324.9
1562770784.6463664,+1.5992,+002.09,+1.6868,0,000,+324.9
1562770828.6940947,+1.5993,+002.09,+1.6869,0,000,+324.9
1562770872.7416086,+1.5993,+002.09,+1.6867,0,000,+324.9
1562770916.7894456,+1.5992,+002.09,+1.6866,0,000,+324.9
1562770960.8372893,+1.5992,+002.09,+1.6867,0,000,+324.9
1562771004.8850975,+1.5992,+002.09,+1.6868,0,000,+324.9
1562771048.9311996,+1.5991,+002.09,+1.6867,0,000,+324.9
1562771092.9790983,+1.5992,+002.09,+1.6868,0,000,+324.9
1562771137.0269186,+1.5993,+002.09,+1.6868,0,000,+324.9
1562771181.0748396,+1.5993,+002.09,+1.6868,0,000,+324.9
1562771225.1228302,+1.5992,+002.09,+1.6868,0,000,+324.9
1562771269.1706867,+1.5992,+002.09,+1.6868,0,000,+324.9
1562771313.2182283,+1.5992,+002.09,+1.6867,0,000,+324.9
1562771357.26593,+1.5992,+002.09,+1.6867,0,000,+324.9
1562771401.313615,+1.5992,+002.09,+1.6867,0,000,+324.9
1562771445.3614697,+1.5992,+002.09,+1.6867,0,000,+324.9
1562771489.4094071,+1.5991,+002.09,+1.6867,0,000,+324.9
1562771533.4568546,+1.5991,+002.09,+1.6867,0,000,+324.9
1562771577.504711,+1.5991,+002.09,+1.6866,0,000,+324.9
1562771621.552595,+1.5991,+002.09,+1.6866,0,000,+324.9
1562771665.6005788,+1.5990,+002.10,+1.6865,0,000,+324.9
1562771709.6486013,+1.5990,+002.10,+1.6866,0,000,+324.9
1562771753.696446,+1.5990,+002.10,+1.6865,0,000,+324.9
1562771797.7442703,+1.5990,+002.10,+1.6866,0,000,+324.9
1562771841.7922409,+1.5991,+002.09,+1.6866,0,000,+324.9
1562771885.8402529,+1.5991,+002.09,+1.6866,0,000,+324.9
1562771929.88818,+1.5991,+002.09,+1.6866,0,000,+324.9
1562771973.932812,+1.5991,+002.10,+1.6866,0,000,+324.9
1562772017.980564,+1.5991,+002.10,+1.6865,0,000,+324.9
1562772062.028519,+1.5991,+002.09,+1.6866,0,000,+324.9
1562772106.0763397,+1.5992,+002.09,+1.6867,0,000,+324.9
1562772150.1240373,+1.5992,+002.09,+1.6869,0,000,+324.9
1562772194.1719074,+1.5992,+002.09,+1.6868,0,000,+324.9
1562772238.219649,+1.5992,+002.09,+1.6867,0,000,+324.9
1562772282.267342,+1.5992,+002.09,+1.6866,0,000,+324.9
1562772326.3151636,+1.5991,+002.09,+1.6867,0,000,+324.9
1562772370.3628943,+1.5992,+002.09,+1.6868,0,000,+324.9
1562772414.4106376,+1.5992,+002.09,+1.6868,0,000,+324.9
1562772458.4584775,+1.5993,+002.09,+1.6868,0,000,+324.9
1562772502.5063672,+1.5992,+002.09,+1.6867,0,000,+324.9
1562772546.5542376,+1.5992,+002.09,+1.6867,0,000,+324.9
1562772590.6021576,+1.5992,+002.09,+1.6867,0,000,+324.9
1562772634.6499946,+1.5991,+002.09,+1.6867,0,000,+324.9
