t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1564463951.9301693,+1.5360,+004.63,+1.6104,0,000,+324.9
1564463983.9643962,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464015.999864,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464048.035597,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464080.0710986,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464112.1068556,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464144.1423059,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464176.1779993,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464208.213526,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464240.249043,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464272.2846067,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464304.320221,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464336.3558116,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464368.389454,+1.5359,+004.63,+1.6103,0,000,+324.9
1564464400.4214537,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464432.4533842,+1.5359,+004.63,+1.6103,0,000,+324.9
1564464464.4854414,+1.5359,+004.63,+1.6103,0,000,+324.9
1564464496.51746,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464528.5511112,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464560.5865762,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464592.6222703,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464624.6577907,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464656.6934645,+1.5360,+004.63,+1.6103,0,000,+324.9
1564464688.728981,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464720.7645192,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464752.8001647,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464784.8358212,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464816.8714368,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464848.9070072,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464880.9426332,+1.5360,+004.63,+1.6104,0,000,+324.9
1564464912.9781384,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464945.0138416,+1.5361,+004.63,+1.6104,0,000,+324.9
1564464977.0492756,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465009.084858,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465041.120448,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465073.1560159,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465105.1915689,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465137.227187,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465169.2627387,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465201.2981384,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465233.3337436,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465265.3693302,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465297.4048784,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465329.440393,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465361.475925,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465393.5114894,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465425.5471156,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465457.5826497,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465489.618126,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465521.6536102,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465553.6891809,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465585.724719,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465617.7603269,+1.5361,+004.63,+1.6105,0,000,+324.9
1564465649.7959929,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465681.829773,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465713.865268,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465745.9009135,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465777.9355953,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465809.9709206,+1.5361,+004.63,+1.6104,0,000,+324.9
1564465842.0065954,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465874.0422003,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465906.0779605,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465938.1134017,+1.5360,+004.63,+1.6104,0,000,+324.9
1564465970.1491203,+1.5360,+004.63,+1.6104,0,000,+324.9
1564466002.1846611,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466034.2203588,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466066.255741,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466098.2913446,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466130.3267293,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466162.3623548,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466194.3979502,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466226.4334154,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466258.4690304,+1.5361,+004.63,+1.6104,0,000,+324.9
1564466290.5043397,+1.5361,+004.63,+1.6105,0,000,+324.9
1564466322.540046,+1.5361,+004.63,+1.6105,0,000,+324.9
1564466354.575437,+1.5362,+004.63,+1.6105,0,000,+324.9
1564466386.611163,+1.5362,+004.63,+1.6105,0,000,+324.9
1564466418.646621,+1.5362,+004.63,+1.6106,0,000,+324.9
1564466450.682281,+1.5362,+004.63,+1.6106,0,000,+324.9
1564466482.717692,+1.5362,+004.63,+1.6106,0,000,+324.9
1564466514.7520902,+1.5362,+004.63,+1.6106,0,000,+324.9
1564466546.7875323,+1.5362,+004.63,+1.6106,0,000,+324.9
1564466578.8232446,+1.5362,+004.63,+1.6106,0,000,+324.9
1564466610.8584754,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466642.8941803,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466674.9298368,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466706.9653363,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466739.000705,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466771.0359557,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466803.0716197,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466835.1071212,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466867.1425765,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466899.177933,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466931.2134907,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466963.249022,+1.5362,+004.62,+1.6106,0,000,+324.9
1564466995.2845023,+1.5362,+004.62,+1.6106,0,000,+324.9
1564467027.3201933,+1.5362,+004.62,+1.6106,0,000,+324.9
1564467059.3559391,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467091.3914797,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467123.4269767,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467155.4626625,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467187.4983022,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467219.5338945,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467251.5692344,+1.5362,+004.63,+1.6105,0,000,+000.95
1564467283.6049006,+1.5362,+004.63,+1.6105,0,000,+000.95
1564467315.640541,+1.5362,+004.63,+1.6105,0,000,+000.95
1564467347.6761398,+1.5361,+004.63,+1.6105,0,000,+000.95
1564467379.7117002,+1.5361,+004.63,+1.6105,0,000,+000.95
1564467411.7473245,+1.5361,+004.63,+1.6105,0,000,+000.95
1564467443.7824109,+1.5361,+004.63,+1.6105,0,000,+000.95
1564467475.818124,+1.5361,+004.63,+1.6105,0,000,+000.95
1564467507.8518145,+1.5362,+004.63,+1.6105,0,000,+000.95
1564467539.8861513,+1.5362,+004.63,+1.6105,0,000,+000.95
1564467571.9208975,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467603.9564059,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467635.9918237,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467668.0272412,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467700.0626118,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467732.0980444,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467764.1337414,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467796.169248,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467828.2048342,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467860.238225,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467892.2738166,+1.5362,+004.62,+1.6106,0,000,+000.95
1564467924.3095038,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467956.3451457,+1.5362,+004.63,+1.6106,0,000,+000.95
1564467988.3807209,+1.5362,+004.63,+1.6106,0,000,+000.95
1564468020.4163396,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468052.4518776,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468084.4875083,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468116.523082,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468148.5587227,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468180.5943804,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468212.629999,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468244.6656363,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468276.7010348,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468308.7365384,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468340.7720594,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468372.8077972,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468404.8433883,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468436.8791347,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468468.9147377,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468500.9504132,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468532.9844182,+1.5363,+004.62,+1.6106,0,000,+000.95
1564468565.0200846,+1.5363,+004.62,+1.6106,0,000,+000.95
1564468597.0557756,+1.5363,+004.62,+1.6106,0,000,+000.95
1564468629.0914829,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468661.1272354,+1.5362,+004.62,+1.6106,0,000,+000.95
1564468693.1628928,+1.5362,+004.63,+1.6106,0,000,+000.95
1564468725.198686,+1.5361,+004.63,+1.6105,0,000,+000.95
1564468757.234294,+1.5361,+004.63,+1.6105,0,000,+000.95
1564468789.2698476,+1.5361,+004.63,+1.6105,0,000,+000.95
1564468821.3054092,+1.5362,+004.63,+1.6105,0,000,+000.95
1564468853.3411393,+1.5362,+004.63,+1.6105,0,000,+000.95
1564468885.376766,+1.5362,+004.63,+1.6105,0,000,+000.95
1564468917.4124029,+1.5362,+004.63,+1.6106,0,000,+000.95
1564468949.4480267,+1.5362,+004.63,+1.6106,0,000,+000.95
1564468981.4835765,+1.5362,+004.63,+1.6106,0,000,+000.95
1564469013.5192876,+1.5362,+004.63,+1.6106,0,000,+000.95
1564469045.55498,+1.5362,+004.63,+1.6106,0,000,+000.95
1564469077.58895,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469109.6233845,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469141.659234,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469173.6949856,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469205.7309313,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469237.7665813,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469269.8022358,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469301.8373058,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469333.8731358,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469365.907274,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469397.9429824,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469429.9786227,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469462.0142233,+1.5362,+004.62,+1.6106,0,000,+000.95
1564469494.0498884,+1.5363,+004.62,+1.6106,0,000,+000.95
1564469526.085445,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469558.1210759,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469590.1564713,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469622.1920822,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469654.2274997,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469686.263224,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469718.29874,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469750.334459,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469782.3699367,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469814.4055974,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469846.4410532,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469878.4766722,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469910.5120451,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469942.5475123,+1.5363,+004.62,+1.6107,0,000,+000.95
1564469974.5830543,+1.5363,+004.62,+1.6107,0,000,+000.95
1564470006.6185155,+1.5363,+004.62,+1.6107,0,000,+000.95
1564470038.6539724,+1.5364,+004.62,+1.6107,0,000,+000.95
1564470070.689212,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470102.7246392,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470134.7598197,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470166.795472,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470198.830941,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470230.8665092,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470262.9019687,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470294.9359665,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470326.9714894,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470359.007202,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470391.0427842,+1.5365,+004.62,+1.6109,0,000,+000.95
1564470423.078493,+1.5365,+004.62,+1.6109,0,000,+000.95
1564470455.114215,+1.5365,+004.62,+1.6109,0,000,+000.95
1564470487.1483762,+1.5364,+004.62,+1.6109,0,000,+000.95
1564470519.1840184,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470551.2194738,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470583.255166,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470615.2907312,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470647.3263874,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470679.360062,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470711.3957212,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470743.4314432,+1.5364,+004.62,+1.6107,0,000,+000.95
1564470775.4670873,+1.5364,+004.62,+1.6107,0,000,+000.95
1564470807.502728,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470839.5384128,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470871.574036,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470903.6096187,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470935.645254,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470967.680858,+1.5364,+004.62,+1.6108,0,000,+000.95
1564470999.7164714,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471031.751901,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471063.7867944,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471095.8222349,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471127.8578112,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471159.8932831,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471191.9288845,+1.5364,+004.62,+1.6107,0,000,+000.95
1564471223.964208,+1.5364,+004.62,+1.6107,0,000,+000.95
1564471255.9985874,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471288.0340362,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471320.0696027,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471352.1052084,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471384.140783,+1.5364,+004.62,+1.6109,0,000,+000.95
1564471416.176453,+1.5365,+004.62,+1.6109,0,000,+000.95
1564471448.2121277,+1.5364,+004.62,+1.6109,0,000,+000.95
1564471480.2477598,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471512.2832768,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471544.3190165,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471576.3545687,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471608.3901215,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471640.4254944,+1.5364,+004.62,+1.6107,0,000,+000.95
1564471672.4609628,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471704.4962986,+1.5363,+004.62,+1.6107,0,000,+000.95
1564471736.5317996,+1.5364,+004.62,+1.6107,0,000,+000.95
1564471768.567339,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471800.6027784,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471832.6384072,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471864.67385,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471896.7093847,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471928.7450297,+1.5364,+004.62,+1.6108,0,000,+000.95
1564471960.7807672,+1.5364,+004.62,+1.6109,0,000,+000.95
1564471992.8164027,+1.5364,+004.62,+1.6109,0,000,+000.95
1564472024.8523138,+1.5364,+004.62,+1.6109,0,000,+000.95
1564472056.8878536,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472088.9230566,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472120.9553187,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472152.991238,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472185.0269854,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472217.0629694,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472249.0987947,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472281.1343408,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472313.1701097,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472345.2040813,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472377.2395406,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472409.2747517,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472441.3103228,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472473.345853,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472505.3815825,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472537.4169698,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472569.450873,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472601.4862406,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472633.5217624,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472665.5557013,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472697.5913482,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472729.627094,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472761.6625216,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472793.6979954,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472825.7333865,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472857.7688289,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472889.8029978,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472921.838436,+1.5365,+004.62,+1.6109,0,000,+000.95
1564472953.8737364,+1.5365,+004.61,+1.6110,0,000,+000.95
1564472985.907272,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473017.9428918,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473049.9786503,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473082.0144176,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473114.0501268,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473146.0857265,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473178.1214082,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473210.1567585,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473242.1925225,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473274.228137,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473306.2636275,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473338.299237,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473370.3343577,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473402.3700318,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473434.4052882,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473466.441155,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473498.4767723,+1.5365,+004.62,+1.6109,0,000,+000.95
1564473530.5124748,+1.5365,+004.62,+1.6109,0,000,+000.95
1564473562.5482402,+1.5365,+004.62,+1.6109,0,000,+000.95
1564473594.5837424,+1.5365,+004.62,+1.6109,0,000,+000.95
1564473626.6194026,+1.5365,+004.62,+1.6109,0,000,+000.95
1564473658.6551204,+1.5365,+004.61,+1.6110,0,000,+000.95
1564473690.6905708,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473722.7258933,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473754.761682,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473786.7973783,+1.5366,+004.61,+1.6110,0,000,+000.95
1564473818.8329828,+1.5367,+004.61,+1.6111,0,000,+000.95
1564473850.8682687,+1.5367,+004.61,+1.6111,0,000,+000.95
1564473882.9022012,+1.5367,+004.61,+1.6111,0,000,+000.95
1564473914.9360297,+1.5367,+004.61,+1.6111,0,000,+000.95
1564473946.9715242,+1.5367,+004.61,+1.6111,0,000,+000.95
1564473979.007271,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474011.043082,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474043.0787323,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474075.1143196,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474107.1500885,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474139.1857715,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474171.2211022,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474203.2565255,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474235.2922792,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474267.327919,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474299.3636372,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474331.3991802,+1.5367,+004.61,+1.6112,0,000,+000.95
1564474363.4348836,+1.5367,+004.61,+1.6112,0,000,+000.95
1564474395.470702,+1.5367,+004.61,+1.6112,0,000,+000.95
1564474427.5063615,+1.5367,+004.61,+1.6112,0,000,+000.95
1564474459.542284,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474491.578114,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474523.6138794,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474555.6496675,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474587.6854732,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474619.721255,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474651.7570097,+1.5367,+004.61,+1.6111,0,000,+000.95
1564474683.7927964,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474715.8278751,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474747.863559,+1.5366,+004.61,+1.6110,0,000,+000.95
1564474779.8993304,+1.5366,+004.61,+1.6110,0,000,+000.95
1564474811.935018,+1.5366,+004.61,+1.6110,0,000,+000.95
1564474843.9708502,+1.5366,+004.61,+1.6110,0,000,+000.95
1564474876.0064878,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474908.0421727,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474940.0776155,+1.5366,+004.61,+1.6111,0,000,+000.95
1564474972.1135,+1.5366,+004.61,+1.6111,0,000,+000.95
1564475004.1491132,+1.5366,+004.61,+1.6111,0,000,+000.95
1564475036.1848428,+1.5367,+004.61,+1.6111,0,000,+000.95
1564475068.2204282,+1.5367,+004.61,+1.6111,0,000,+000.95
1564475100.2560525,+1.5367,+004.61,+1.6111,0,000,+000.95
1564475132.2917633,+1.5367,+004.61,+1.6111,0,000,+000.95
1564475164.3275592,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475196.36316,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475228.3988495,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475260.4345915,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475292.4700842,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475324.505822,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475356.5414412,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475388.5771236,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475420.6124651,+1.5368,+004.61,+1.6112,0,000,+000.95
1564475452.6482685,+1.5368,+004.61,+1.6112,0,000,+000.95
1564475484.6837533,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475516.7193031,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475548.75507,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475580.7905233,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475612.8262486,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475644.8607087,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475676.896277,+1.5368,+004.61,+1.6113,0,000,+000.95
1564475708.9319928,+1.5368,+004.61,+1.6112,0,000,+000.95
1564475740.9678602,+1.5368,+004.61,+1.6112,0,000,+000.95
1564475773.0034707,+1.5368,+004.61,+1.6112,0,000,+000.95
1564475805.037831,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475837.07326,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475869.1086142,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475901.1440103,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475933.1796296,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475965.2152243,+1.5367,+004.61,+1.6112,0,000,+000.95
1564475997.2509577,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476029.2864442,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476061.3219981,+1.5367,+004.61,+1.6111,0,000,+000.95
1564476093.3577883,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476125.3933687,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476157.4281132,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476189.4639666,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476221.4997566,+1.5368,+004.61,+1.6112,0,000,+000.95
1564476253.5353112,+1.5368,+004.61,+1.6112,0,000,+000.95
1564476285.5711408,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476317.6068478,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476349.6426299,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476381.6783063,+1.5368,+004.61,+1.6112,0,000,+000.95
1564476413.7140505,+1.5367,+004.61,+1.6112,0,000,+000.95
1564476445.7493758,+1.5368,+004.61,+1.6112,0,000,+000.95
1564476477.7849824,+1.5368,+004.61,+1.6112,0,000,+000.95
1564476509.8205028,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476541.8559325,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476573.8913908,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476605.9249053,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476637.960236,+1.5368,+004.61,+1.6113,0,000,+000.95
1564476669.9956799,+1.5369,+004.60,+1.6113,0,000,+000.95
1564476702.031268,+1.5369,+004.60,+1.6113,0,000,+000.95
1564476734.0665617,+1.5368,+004.60,+1.6113,0,000,+000.95
1564476766.1021767,+1.5368,+004.60,+1.6113,0,000,+000.95
